,LFUAvgReaccess,LRUAvgReaccess,No_of_unique_items,Avg_item_freq,Frequency_skewness,Max_consecutive_duplicates,Entropy_of_sequence,Ratio_of_unique_items,Cache_size,Array_length,Best_algo_encoded,Median_reaccess_time,Percent_items_reused,Std_dev_item_freq,Run_length_entropy,Longest_repeat_run_length,Gini_index_of_freq,Item_position_variance,Reused_distance_variance,Recency_frequency_ratio
598,1007.4825440718977,1270.7416176978916,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
599,1005.8331716779826,1167.9602327837051,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,2,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333141.833333333,395.39905311486973,1.0
600,1106.2290656320724,1264.6126607649908,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333146.78030303,399.5047959862811,1.0
601,1256.1517943743938,1228.8035744112244,33,303.030303030303,1.7826068641249726,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462556,13.287712379549449,1,0.27999999999999997,8333144.46969697,397.3110141162233,1.0
602,1073.7121617106582,1857.661137031277,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333139.661764706,405.37500240130106,1.0
603,988.1684935797056,1700.7430095361242,32,312.5,1.659749702688437,1,4.723856189774726,0.0032,25,1000,0,35.0,1.0,217.58618981911513,13.287712379549449,1,0.28874999999999995,8333154.515625,392.5218161600267,1.0
604,983.4697776385844,1052.4181020983401,32,312.5,1.659749702688437,1,4.723856189774726,0.0032,25,1000,2,41.0,1.0,217.58618981911513,13.287712379549449,1,0.28874999999999995,8333162.2734375,406.2332971024937,1.0
605,973.3488522470094,1138.374478035744,33,303.030303030303,1.782606864124972,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333143.507575758,394.230138689138,1.0
606,982.3794412389918,1180.6257272139626,31,322.5806451612903,1.540728113644834,1,4.683856189774726,0.0031,25,1000,0,35.0,1.0,219.5445100280459,13.287712379549449,1,0.2954838709677419,8333169.274193549,393.89954772121797,1.0
607,988.7436916695472,1262.9561009332872,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
608,1059.0410604591011,1299.1513338722716,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333143.916666667,396.3918724104182,1.0
609,1049.7592716338122,1246.6153447382064,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333138.095588235,402.8581188986564,1.0
610,996.733210825259,1170.474166234664,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333134.955882353,399.78791861826494,1.0
611,1030.1739057801537,1178.5438050803525,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333134.56617647,399.6696074802029,1.0
612,1039.1043899066713,1204.524541997926,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
613,1059.3850651520213,1272.1446345256609,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333142.56617647,411.1712527490115,1.0
614,1044.1125960574675,1276.5432866770348,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333141.360294118,408.61253593343196,1.0
615,987.6334781156031,1234.8633143252116,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333139.125,404.45596900825444,1.0
616,1003.278370514064,1124.5266977708657,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333151.21969697,406.93799231453966,1.0
617,1060.6692281991313,1240.6200103680665,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333135.779411765,400.26475757088446,1.0
618,1034.3047010024197,1199.958174904943,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
619,1051.6265761396703,1217.3111742107899,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333152.356060606,408.9364035661014,1.0
620,1023.6455061810892,1229.0231553481942,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333141.360294118,408.6125359334319,1.0
621,1042.4440360841966,1255.5038880248833,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333138.602941177,403.6170078407062,1.0
622,1035.3289341797527,1260.8130292033868,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333142.56617647,411.1712527490115,1.0
623,1039.822017458778,1168.6114915650576,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333143.015151516,393.6312538107973,1.0
624,1056.8952395865956,1066.1378230227094,32,312.5,1.659749702688437,1,4.723856189774726,0.0032,25,1000,0,35.0,1.0,217.58618981911513,13.287712379549449,1,0.28874999999999995,8333152.8359375,389.9241791932418,1.0
625,981.8012028065486,1218.8752376015207,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333138.602941177,403.6170078407062,1.0
626,1023.9513865686602,1189.564022809746,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333141.360294118,408.61253593343196,1.0
627,1032.4462495679227,1201.357760110612,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
628,1032.5816906114267,1179.663729047866,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333136.213235294,400.62328538544193,1.0
629,1037.448669201521,1217.719668164535,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
630,1027.225526227865,1217.7190254017626,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333138.602941177,403.6170078407062,1.0
631,987.5588038757099,1278.4679453948506,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333146.536764706,420.7691366077133,1.0
632,1041.4473772134982,1261.75859685502,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333140.779411765,407.45328586388985,1.0
633,1064.2004526349822,1140.9996659428762,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333141.159090909,393.83939759307447,1.0
634,1039.4669892844797,1197.4402004839267,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
635,1042.1770126091174,1136.19592450309,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333140.916666667,392.55837020268626,1.0
636,1024.2315402606082,1182.6716778987386,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333141.360294118,408.61253593343196,1.0
637,1026.6695623120615,1220.1454985311907,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333138.602941177,403.6170078407062,1.0
638,982.825425993986,1205.0209089338173,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333137.125,401.5805576910522,1.0
639,1044.9550598124797,1021.1020045263498,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,2,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333148.106060606,404.507212378153,1.0
640,1032.5180420982292,1194.3043027475376,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333136.661764706,401.0618854254979,1.0
641,1029.4654193117274,1197.741835147745,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333144.485294118,415.60986966361924,1.0
642,1029.3396257935183,1209.386556073959,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333136.661764706,401.0618854254979,1.0
643,1036.357581635952,1197.8411558376483,33,303.030303030303,1.7826068641249726,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462556,13.287712379549449,1,0.27999999999999997,8333150.613636363,403.735423838569,1.0
644,1028.121784163047,1234.5688612407118,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333140.213235294,406.37410801984635,1.0
645,1042.1627869382476,1213.299482211458,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333142.492424242,392.8722404885254,1.0
646,1021.0787261558357,1155.2492066143311,33,303.030303030303,1.782606864124972,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333151.893939394,408.4976474336818,1.0
647,1024.5419311727364,1117.7354415068257,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333135.779411765,400.2647575708845,1.0
648,1050.387905111928,1161.7180086869362,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,2,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333144.485294118,415.60986966361924,1.0
649,1046.7544269963248,1240.9495420770693,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333135.779411765,400.26475757088446,1.0
650,1190.3673571667223,1303.969068602039,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333143.830882353,414.050258466585,1.0
651,1072.8566655529569,1040.4888072168394,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,2,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333134.19117647,399.6313685676393,1.0
652,1016.6304710992315,1654.7281838603767,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333134.955882353,399.78791861826494,1.0
653,993.5510830908503,1232.5947887088691,33,303.030303030303,1.7826068641249726,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462556,13.287712379549449,1,0.27999999999999997,8333145.863636363,400.6705174935217,1.0
654,1043.1030738389575,1351.8016243303957,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333144.485294118,415.60986966361924,1.0
655,994.2290344136318,1096.306047444036,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,2,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333133.485294118,399.7951074190075,1.0
656,972.1506849315068,1252.1869707966132,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333135.779411765,400.2647575708845,1.0
657,1019.1099256385386,1281.890262234842,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333143.924242424,394.42870248784965,1.0
658,998.8463080521216,1140.71550283996,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,2,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333133.830882353,399.6732018805741,1.0
659,1016.5801935706878,1307.2734185966126,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
660,1011.1190805392326,1290.663843760802,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
661,1009.1032408954227,1309.2564368411959,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333138.095588235,402.8581188986564,1.0
662,1006.2845134173941,1198.2219809587439,33,303.030303030303,1.7826068641249726,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462556,13.287712379549449,1,0.27999999999999997,8333140.681818182,393.32057680583705,1.0
663,1096.5841964584029,1320.305685156385,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333139.125,404.45596900825444,1.0
664,993.348367280957,1178.9681487469684,33,303.030303030303,1.782606864124972,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333143.75,395.5111660795263,1.0
665,1064.5711283543485,1186.1169199933188,33,303.030303030303,1.7826068641249726,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462556,13.287712379549449,1,0.27999999999999997,8333142.681818182,395.87624510538626,1.0
666,948.5918810557969,1283.4897183341973,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333135.360294118,399.9863019818255,1.0
667,989.2611092549282,1126.7956899432008,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,2,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333133.830882353,399.6732018805741,1.0
668,994.2179114128678,1222.20744947386,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333143.916666667,396.3918724104182,1.0
669,986.5753424657535,1243.2246414377053,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333134.955882353,399.78791861826494,1.0
670,992.0043207742827,1276.4979260283442,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
671,1004.0430349118562,1264.0983408226755,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
672,996.2185098563315,1322.2058061171592,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333138.095588235,402.8581188986564,1.0
673,988.6952890076846,1318.8627959218938,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333139.661764706,405.37500240130106,1.0
674,1011.4511800840608,1259.494070486053,33,303.030303030303,1.7826068641249726,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462556,13.287712379549449,1,0.27999999999999997,8333151.628787879,405.09332139493665,1.0
675,997.9376879385233,1378.6402280974598,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333134.955882353,399.78791861826494,1.0
676,954.0738389575677,1317.2586832555728,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333139.661764706,405.37500240130106,1.0
677,1009.5070163715336,1266.009676861932,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333137.602941177,402.1793021821051,1.0
678,1000.9161769789147,1266.990494296578,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
679,969.0660820544942,1285.3240665912397,32,312.5,1.659749702688437,1,4.723856189774726,0.0032,25,1000,0,35.0,1.0,217.58618981911513,13.287712379549449,1,0.28874999999999995,8333159.8671875,397.91024753327827,1.0
680,989.8470740381507,1126.464584029402,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333151.204545454,410.86433266299304,1.0
681,985.2906782492482,1258.7186797995507,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333135.779411765,400.2647575708845,1.0
682,970.9206481790845,1243.128045619492,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333135.360294118,399.9863019818255,1.0
683,1015.6910766246363,1220.2024386170035,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333152.409090909,411.2198306382569,1.0
684,978.063692208212,1254.7962251545014,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333150.378787879,404.49763084437296,1.0
685,991.6702305379218,1350.5868325557283,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333141.955882353,409.85185822847245,1.0
686,1024.8132308720346,1347.006739243131,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333138.095588235,402.8581188986564,1.0
687,1002.1868735855156,1286.6308668782362,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333147.265151516,398.0604464482969,1.0
688,1007.9983294353491,1335.5396578538102,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333136.661764706,401.0618854254979,1.0
689,999.0491700595052,1218.6238887990949,32,312.5,1.659749702688437,1,4.723856189774726,0.0032,25,1000,0,38.0,1.0,217.58618981911513,13.287712379549449,1,0.28874999999999995,8333167.5703125,409.3387276584428,1.0
690,951.4290010023387,1225.4497160040094,34,294.11764705882354,1.9096300515830478,2,4.803856189774726,0.0034,25,1000,2,50.0,1.0,212.7428390591191,13.24791237954945,2,0.26941176470588235,8333147.25,422.64903670674147,1.0
691,956.1792515870364,1330.935890789701,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333142.56617647,411.1712527490115,1.0
692,1051.0278047203362,1215.625354935694,33,303.030303030303,1.782606864124972,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333149.75,403.17816832066336,1.0
693,1026.1954560641498,1127.4572335449382,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,2,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333133.485294118,399.7951074190075,1.0
694,1037.9310992796743,1181.1022549326651,32,312.5,1.659749702688437,1,4.723856189774726,0.0032,25,1000,2,35.0,1.0,217.58618981911513,13.287712379549449,1,0.28874999999999995,8333158.53125,401.0794491006856,1.0
695,1039.3737053123955,1357.7725937446,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333139.661764706,405.37500240130106,1.0
696,965.2214218603194,1299.6644577339582,32,312.5,1.659749702688437,1,4.723856189774726,0.0032,25,1000,0,45.0,1.0,217.58618981911513,13.287712379549449,1,0.28874999999999995,8333176.6484375,427.81214765862313,1.0
697,975.8136548700281,1252.8299660578632,32,312.5,1.659749702688437,1,4.723856189774726,0.0032,25,1000,0,42.0,1.0,217.58618981911513,13.287712379549449,1,0.28874999999999995,8333166.515625,409.9433393923154,1.0
698,1000.8543689320388,1255.8535639243576,32,312.5,1.659749702688437,1,4.723856189774726,0.0032,25,1000,0,44.0,1.0,217.58618981911513,13.287712379549449,1,0.28874999999999995,8333173.265625,420.49399249347516,1.0
699,1006.7365519545607,1216.040435458787,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333138.095588235,402.8581188986564,1.0
700,1014.6930164888457,1202.9371160685419,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,2,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333139.340909091,392.2444995947246,1.0
701,1095.319746074173,1351.031104199067,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333139.661764706,405.37500240130106,1.0
702,1004.0779178790818,1237.989978286287,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333153.159090909,409.1734020753487,1.0
703,1050.2636151019044,1511.9422844306202,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333138.095588235,402.8581188986564,1.0
704,979.049083995852,1312.37072243346,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
705,1324.7211827597728,1301.2833938137203,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333145.154411765,417.2495530861522,1.0
706,976.3605254061528,1239.1043899066713,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
707,980.9507183427999,1305.6913772248142,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333140.779411765,407.45328586388985,1.0
708,973.8247655997413,1146.5732420243862,33,303.030303030303,1.782606864124972,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333148.21969697,403.1044917979508,1.0
709,944.982056256062,1095.3301035750083,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333141.159090909,393.83939759307447,1.0
710,1004.903560318009,1257.5737988247495,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
711,990.332759160664,1152.796023921125,32,312.5,1.659749702688437,1,4.723856189774726,0.0032,25,1000,0,35.0,1.0,217.58618981911513,13.287712379549449,1,0.28874999999999995,8333153.34375,394.52880578203377,1.0
712,950.8788840628132,1201.9673405909798,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333134.955882353,399.78791861826494,1.0
713,994.3850674040788,1256.3185274801244,35,285.7142857142857,2.0412414523193148,1,4.843856189774726,0.0035,25,1000,2,50.0,1.0,209.95626366712952,13.287712379549449,1,0.2571428571428571,8333129.464285715,405.743068627804,1.0
714,976.1734046107584,1247.3350613443927,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,0,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333143.19117647,412.5707194950489,1.0
715,987.7699644358228,1323.8628695506932,33,303.030303030303,1.7826068641249715,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462558,13.287712379549449,1,0.27999999999999997,8333150.4772727275,403.0148459314756,1.0
716,956.6818622696411,1262.7010188742274,33,303.030303030303,1.7826068641249726,1,4.763856189774726,0.0033,25,1000,0,50.0,1.0,215.30084446462556,13.287712379549449,1,0.27999999999999997,8333157.196969697,416.4880973873761,1.0
717,981.8618443033746,1089.3209154694287,34,294.11764705882354,1.9096300515830478,1,4.803856189774726,0.0034,25,1000,2,50.0,1.0,212.7428390591191,13.287712379549449,1,0.26941176470588235,8333133.485294118,399.7951074190075,1.0
